//Date and Time Voxelized: 
Mon Dec 21 17:24:57 2020
//World Voxel Size: 
0.025
//Voxel Amount in each direction (x, y, z): 
34	40	26
//The Voxel Information (First 4 numbers rgba, next 3 numbers voxel position (x, y, z), remaining normal vector (x, y, z)): 
1	1	1	1	-0.699304	-0.7059	-0.112598	0	0.575	0.4
1	1	1	1	-0.77873	-0.501607	-0.376788	0	0.6	0.35
1	1	1	1	-0.699304	-0.7059	-0.112598	0	0.6	0.375
1	1	1	1	-0.699304	-0.7059	-0.112598	0	0.6	0.4
1	1	1	1	-0.798031	-0.569711	0.196407	0	0.6	0.425
1	1	1	1	-0.798031	-0.569711	0.196407	0	0.6	0.45
1	1	1	1	-0.93129	-0.364189	-0.00807589	0	0.6	0.475
1	1	1	1	-0.970156	-0.220113	-0.101721	0	0.6	0.5
1	1	1	1	-0.94664	-0.312079	0.0804881	0	0.6	0.525
1	1	1	1	-0.781833	-0.255968	0.568522	0	0.6	0.55
1	1	1	1	-0.891265	-0.186028	-0.413569	0	0.625	0.35
1	1	1	1	-0.928488	-0.361199	-0.086285	0	0.625	0.375
1	1	1	1	-0.928488	-0.361199	-0.086285	0	0.625	0.4
1	1	1	1	-0.956145	-0.27008	0.113327	0	0.625	0.425
1	1	1	1	-0.956145	-0.27008	0.113327	0	0.625	0.45
1	1	1	1	-0.970182	-0.218844	-0.104183	0	0.625	0.475
1	1	1	1	-0.970182	-0.218844	-0.104183	0	0.625	0.5
1	1	1	1	-0.969315	-0.177291	0.170284	0	0.625	0.525
1	1	1	1	-0.969315	-0.177291	0.170284	0	0.625	0.55
1	1	1	1	-0.908986	-0.0421964	-0.414686	0	0.65	0.35
1	1	1	1	-0.944631	0.170605	-0.280297	0	0.65	0.375
1	1	1	1	-0.983712	0.0693536	-0.165836	0	0.65	0.4
1	1	1	1	-0.950394	0.281304	-0.132737	0	0.65	0.425
1	1	1	1	-0.956145	-0.27008	0.113327	0	0.65	0.45
1	1	1	1	-0.997287	0.0394218	-0.0621609	0	0.65	0.475
1	1	1	1	-0.997287	0.0394218	-0.0621609	0	0.65	0.5
1	1	1	1	-0.954869	0.232648	-0.18466	0	0.65	0.525
1	1	1	1	-0.885052	0.379524	0.269527	0	0.65	0.55
1	1	1	1	-0.944631	0.170605	-0.280297	0	0.675	0.35
1	1	1	1	-0.944631	0.170605	-0.280297	0	0.675	0.375
1	1	1	1	-0.950394	0.281304	-0.132737	0	0.675	0.4
1	1	1	1	-0.950394	0.281304	-0.132737	0	0.675	0.425
1	1	1	1	-0.946892	0.301423	0.11198	0	0.675	0.45
1	1	1	1	-0.997287	0.0394218	-0.0621609	0	0.675	0.475
1	1	1	1	-0.937047	0.342185	0.069662	0	0.675	0.5
1	1	1	1	-0.937047	0.342185	0.069662	0	0.675	0.525
1	1	1	1	-0.885052	0.379524	0.269527	0	0.675	0.55
1	1	1	1	-0.778609	0.440622	-0.446789	0	0.7	0.35
1	1	1	1	-0.888657	0.401303	-0.22191	0	0.7	0.375
1	1	1	1	-0.859057	0.511142	-0.0274628	0	0.7	0.4
1	1	1	1	-0.859057	0.511142	-0.0274628	0	0.7	0.425
1	1	1	1	-0.896636	0.424608	0.12551	0	0.7	0.45
1	1	1	1	-0.937047	0.342185	0.069662	0	0.7	0.475
1	1	1	1	-0.937047	0.342185	0.069662	0	0.7	0.5
1	1	1	1	-0.937047	0.342185	0.069662	0	0.7	0.525
1	1	1	1	-0.966427	0.174416	0.188676	0	0.7	0.55
1	1	1	1	-0.879795	0.448982	-0.15613	0	0.725	0.375
1	1	1	1	-0.885617	0.464404	0.00335709	0	0.725	0.4
1	1	1	1	-0.959403	0.0227766	0.281117	0	0.725	0.425
1	1	1	1	-0.959403	0.0227766	0.281117	0	0.725	0.45
1	1	1	1	-0.957194	-0.0690833	0.281082	0	0.725	0.475
1	1	1	1	-0.993575	0.0364266	-0.107156	0	0.725	0.5
1	1	1	1	-0.974612	0.172754	0.142434	0	0.725	0.525
1	1	1	1	-0.875422	-0.0301802	-0.482416	0	0.75	0.375
1	1	1	1	-0.96804	0.244459	-0.0560176	0	0.75	0.4
1	1	1	1	-0.96804	0.244459	-0.0560176	0	0.75	0.425
1	1	1	1	-0.94886	-0.16056	0.271819	0	0.75	0.45
1	1	1	1	-0.966488	0.0676831	0.247628	0	0.75	0.475
1	1	1	1	-0.754342	0.215278	-0.62018	0	0.775	0.375
1	1	1	1	-0.96804	0.244459	-0.0560176	0	0.775	0.4
1	1	1	1	-0.96804	0.244459	-0.0560176	0	0.775	0.425
1	1	1	1	-0.709293	0.658287	0.252114	0	0.775	0.45
1	1	1	1	-0.933455	0.22985	0.275373	0	0.775	0.475
1	1	1	1	-0.754342	0.215278	-0.62018	0	0.8	0.375
1	1	1	1	-0.873511	0.486522	0.0165684	0	0.8	0.4
1	1	1	1	-0.873511	0.486522	0.0165684	0	0.8	0.425
1	1	1	1	-0.709293	0.658287	0.252114	0	0.8	0.45
1	1	1	1	-0.916176	-0.371106	-0.151332	0.025	0.4	0.35
1	1	1	1	-0.863226	-0.504391	-0.0207741	0.025	0.4	0.375
1	1	1	1	-0.863226	-0.504391	-0.0207741	0.025	0.4	0.4
1	1	1	1	-0.812228	-0.434043	-0.389734	0.025	0.425	0.325
1	1	1	1	-0.989329	-0.133536	-0.0582772	0.025	0.425	0.35
1	1	1	1	-0.863226	-0.504391	-0.0207741	0.025	0.425	0.375
1	1	1	1	-0.863226	-0.504391	-0.0207741	0.025	0.425	0.4
1	1	1	1	-0.870058	-0.422893	0.253298	0.025	0.425	0.425
1	1	1	1	-0.849856	-0.408926	0.332451	0.025	0.425	0.45
1	1	1	1	-0.841309	-0.223949	-0.491982	0.025	0.45	0.3
1	1	1	1	-0.873715	-0.200323	-0.443275	0.025	0.45	0.325
1	1	1	1	-0.9798	0.0331234	-0.197217	0.025	0.45	0.35
1	1	1	1	-0.967515	-0.247953	0.0493471	0.025	0.45	0.375
1	1	1	1	-0.967515	-0.247953	0.0493471	0.025	0.45	0.4
1	1	1	1	-0.871619	-0.415963	0.259337	0.025	0.45	0.425
1	1	1	1	-0.849856	-0.408926	0.332451	0.025	0.45	0.45
1	1	1	1	-0.845545	-0.332538	0.417699	0.025	0.45	0.475
1	1	1	1	-0.889814	0.0755545	-0.450025	0.025	0.475	0.3
1	1	1	1	-0.964466	-0.00101561	-0.264206	0.025	0.475	0.325
1	1	1	1	-0.9798	0.0331234	-0.197217	0.025	0.475	0.35
1	1	1	1	-0.967515	-0.247953	0.0493471	0.025	0.475	0.375
1	1	1	1	-0.967515	-0.247953	0.0493471	0.025	0.475	0.4
1	1	1	1	-0.967515	-0.247953	0.0493471	0.025	0.475	0.425
1	1	1	1	-0.9762	0.0139661	0.216421	0.025	0.475	0.45
1	1	1	1	-0.841805	-0.166242	0.513545	0.025	0.475	0.475
1	1	1	1	-0.889814	0.0755545	-0.450025	0.025	0.5	0.3
1	1	1	1	-0.889814	0.0755545	-0.450025	0.025	0.5	0.325
1	1	1	1	-0.990827	-0.00875669	-0.134852	0.025	0.5	0.35
1	1	1	1	-0.990827	-0.00875669	-0.134852	0.025	0.5	0.375
1	1	1	1	-0.990827	-0.00875669	-0.134852	0.025	0.5	0.4
1	1	1	1	-0.9762	0.0139661	0.216421	0.025	0.5	0.425
1	1	1	1	-0.9762	0.0139661	0.216421	0.025	0.5	0.45
1	1	1	1	-0.884158	0.231652	0.405712	0.025	0.5	0.475
1	1	1	1	-0.900032	0.176433	-0.398515	0.025	0.525	0.3
1	1	1	1	-0.914189	0.275589	-0.297169	0.025	0.525	0.325
1	1	1	1	-0.979916	0.0160683	-0.198762	0.025	0.525	0.35
1	1	1	1	-0.95123	0.288655	-0.108813	0.025	0.525	0.375
1	1	1	1	-0.95123	0.288655	-0.108813	0.025	0.525	0.4
1	1	1	1	-0.840077	0.373304	0.393593	0.025	0.525	0.425
1	1	1	1	-0.840077	0.373304	0.393593	0.025	0.525	0.45
1	1	1	1	-0.783561	0.212216	0.58395	0.025	0.525	0.475
1	1	1	1	-0.893114	0.196814	-0.40449	0.025	0.55	0.325
1	1	1	1	-0.893114	0.196814	-0.40449	0.025	0.55	0.35
1	1	1	1	-0.968921	0.237841	-0.0679944	0.025	0.55	0.375
1	1	1	1	-0.95123	0.288655	-0.108813	0.025	0.55	0.4
1	1	1	1	-0.928061	0.228713	0.293926	0.025	0.55	0.425
1	1	1	1	-0.928061	0.228713	0.293926	0.025	0.55	0.45
1	1	1	1	-0.625125	-0.42695	-0.653401	0.025	0.575	0.325
1	1	1	1	-0.968921	0.237841	-0.0679944	0.025	0.575	0.35
1	1	1	1	-0.968921	0.237841	-0.0679944	0.025	0.575	0.375
1	1	1	1	-0.699304	-0.7059	-0.112598	0.025	0.575	0.4
1	1	1	1	-0.708637	-0.703054	0.0595642	0.025	0.575	0.425
1	1	1	1	-0.781444	-0.536596	0.318448	0.025	0.575	0.45
1	1	1	1	-0.498173	-0.865777	0.0474781	0.025	0.575	0.475
1	1	1	1	-0.465745	-0.860571	-0.206153	0.025	0.575	0.5
1	1	1	1	-0.464616	-0.864379	-0.192305	0.025	0.575	0.525
1	1	1	1	-0.425412	-0.891203	0.157423	0.025	0.575	0.55
1	1	1	1	-0.698672	-0.460477	-0.547556	0.025	0.6	0.325
1	1	1	1	-0.716399	-0.607587	-0.342944	0.025	0.6	0.35
1	1	1	1	-0.699304	-0.7059	-0.112598	0.025	0.6	0.375
1	1	1	1	-0.699304	-0.7059	-0.112598	0.025	0.6	0.4
1	1	1	1	-0.626928	-0.745868	0.225037	0.025	0.6	0.425
1	1	1	1	-0.626928	-0.745868	0.225037	0.025	0.6	0.45
1	1	1	1	-0.639391	-0.762844	0.096165	0.025	0.6	0.475
1	1	1	1	-0.767335	-0.597223	-0.2335	0.025	0.6	0.5
1	1	1	1	-0.608335	-0.788828	-0.0876347	0.025	0.6	0.525
1	1	1	1	-0.781833	-0.255968	0.568522	0.025	0.6	0.55
1	1	1	1	-0.55003	-0.315998	0.773054	0.025	0.6	0.575
1	1	1	1	-0.807057	-0.0419385	-0.588983	0.025	0.625	0.3
1	1	1	1	-0.891265	-0.186028	-0.413569	0.025	0.625	0.325
1	1	1	1	-0.891265	-0.186028	-0.413569	0.025	0.625	0.35
1	1	1	1	-0.795301	-0.213931	0.567212	0.025	0.625	0.55
1	1	1	1	-0.234915	0.0701454	0.969482	0.025	0.625	0.575
1	1	1	1	-0.807057	-0.0419385	-0.588983	0.025	0.65	0.3
1	1	1	1	-0.878265	0.064735	-0.473771	0.025	0.65	0.325
1	1	1	1	-0.878265	0.064735	-0.473771	0.025	0.65	0.35
1	1	1	1	-0.780784	0.269467	0.563706	0.025	0.65	0.55
1	1	1	1	-0.204019	-0.339865	0.918079	0.025	0.65	0.575
1	1	1	1	-0.803765	0.0291731	-0.594231	0.025	0.675	0.3
1	1	1	1	-0.840817	0.0839401	-0.534771	0.025	0.675	0.325
1	1	1	1	-0.840817	0.0839401	-0.534771	0.025	0.675	0.35
1	1	1	1	-0.966427	0.174416	0.188676	0.025	0.675	0.55
1	1	1	1	-0.651998	-0.0657625	0.755364	0.025	0.675	0.575
1	1	1	1	-0.736229	0.333348	-0.588936	0.025	0.7	0.3
1	1	1	1	-0.778609	0.440622	-0.446789	0.025	0.7	0.325
1	1	1	1	-0.778609	0.440622	-0.446789	0.025	0.7	0.35
1	1	1	1	-0.879795	0.448982	-0.15613	0.025	0.7	0.375
1	1	1	1	-0.879574	0.454252	0.141442	0.025	0.7	0.45
1	1	1	1	-0.962846	0.264354	0.055176	0.025	0.7	0.475
1	1	1	1	-0.962846	0.264354	0.055176	0.025	0.7	0.5
1	1	1	1	-0.966427	0.174416	0.188676	0.025	0.7	0.525
1	1	1	1	-0.966427	0.174416	0.188676	0.025	0.7	0.55
1	1	1	1	-0.679903	0.193918	0.707197	0.025	0.7	0.575
1	1	1	1	-0.868738	0.297429	-0.396018	0.025	0.725	0.325
1	1	1	1	-0.778609	0.440622	-0.446789	0.025	0.725	0.35
1	1	1	1	-0.824925	-0.127513	-0.550672	0.025	0.725	0.375
1	1	1	1	-0.824925	-0.127513	-0.550672	0.025	0.725	0.4
1	1	1	1	-0.959403	0.0227766	0.281117	0.025	0.725	0.45
